DEPARTAMENTO,MUNICIPIO,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD 
AMAZONAS,LETICIA,2021-04-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-04-06,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,3
AMAZONAS,LETICIA,2021-04-09,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,2
AMAZONAS,LETICIA,2021-04-09,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,LETICIA,2021-04-09,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-04-10,FEMENINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-04-10,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-04-10,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-04-12,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-04-12,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,3
AMAZONAS,LETICIA,2021-04-16,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-04-18,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-04-22,FEMENINO,ARTÍCULO 382. TRÁFICO DE SUSTANCIAS PARA PROCESAMIENTO DE NARCÓTICOS,ADULTOS,1
AMAZONAS,LETICIA,2021-04-25,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
AMAZONAS,LETICIA,2021-04-26,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
AMAZONAS,LETICIA,2021-04-27,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-04-28,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-04-30,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,5
AMAZONAS,LETICIA,2021-04-30,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-04-30,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-02,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-05-04,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,6
AMAZONAS,LETICIA,2021-05-06,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-06,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-05-11,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-12,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2021-05-12,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2021-05-12,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-05-14,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-23,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2021-05-24,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2021-05-25,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,3
AMAZONAS,LETICIA,2021-05-25,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2021-05-29,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-05-30,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-06-06,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-06-07,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-06-08,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-09,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-09,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-10,FEMENINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,1
AMAZONAS,LETICIA,2021-06-10,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-11,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-12,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-16,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-16,MASCULINO,ARTÍCULO 448. FUGA DE PRESOS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-17,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-17,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,2
AMAZONAS,LETICIA,2021-06-19,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-06-20,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-06-21,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-21,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,2
AMAZONAS,LETICIA,2021-06-23,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,5
AMAZONAS,LETICIA,2021-06-24,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-24,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-06-26,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2021-06-27,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-06-28,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-06-29,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-06-30,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-07-01,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
AMAZONAS,LETICIA,2021-07-01,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2021-07-04,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-07-04,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-07-05,FEMENINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2021-07-06,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-07-06,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-07-09,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,4
AMAZONAS,LETICIA,2021-07-11,MASCULINO,ARTÍCULO 296. FALSEDAD PERSONAL,ADULTOS,1
AMAZONAS,LETICIA,2021-07-16,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-07-19,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-07-20,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-07-22,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,2
AMAZONAS,LETICIA,2021-07-23,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-07-24,FEMENINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,2
AMAZONAS,LETICIA,2021-07-25,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2021-07-29,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-07-30,MASCULINO,ARTÍCULO 340. CONCIERTO PARA DELINQUIR,ADULTOS,1
AMAZONAS,LETICIA,2021-08-04,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-08-05,FEMENINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,1
AMAZONAS,LETICIA,2021-08-05,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,2
AMAZONAS,LETICIA,2021-08-06,MASCULINO,ARTICULO 328. APROVECHAMIENTO ILICITO DE LOS RECURSOS NATURALES RENOVABLES,ADULTOS,4
AMAZONAS,LETICIA,2021-08-07,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-08-10,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-08-11,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
AMAZONAS,LETICIA,2021-08-13,MASCULINO,ARTÍCULO 285. FALSEDAD MARCARIA,ADULTOS,1
AMAZONAS,LETICIA,2021-08-14,FEMENINO,ARTÍCULO 296. FALSEDAD PERSONAL,ADULTOS,1
AMAZONAS,LETICIA,2021-08-14,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-08-14,MASCULINO,ARTÍCULO 296. FALSEDAD PERSONAL,ADULTOS,1
AMAZONAS,LETICIA,2021-08-17,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-08-19,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-08-20,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-08-23,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2021-08-26,FEMENINO,ARTÍCULO 169. SECUESTRO EXTORSIVO,ADULTOS,1
AMAZONAS,LETICIA,2021-08-29,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
AMAZONAS,LETICIA,2021-08-31,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-09-01,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-09-04,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,LETICIA,2021-09-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
AMAZONAS,LETICIA,2021-09-09,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,2
AMAZONAS,LETICIA,2021-09-11,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
AMAZONAS,LETICIA,2021-09-14,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
AMAZONAS,LETICIA,2021-09-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-09-16,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-09-17,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-09-19,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,2
AMAZONAS,LETICIA,2021-09-19,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2021-09-21,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-09-22,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-09-22,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,2
AMAZONAS,LETICIA,2021-09-24,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-09-24,MASCULINO,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ADULTOS,1
AMAZONAS,LETICIA,2021-09-26,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-09-27,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,1
AMAZONAS,LETICIA,2021-09-27,MASCULINO,ARTÍCULO 366. FABRICACIÓN. TRÁFICO Y PORTE DE ARMAS. MUNICIONES DE USO RESTRINGIDO. DE USO PRIVATIVO DE LAS FUERZAS ARMADAS O EXPLOSIVOS,ADOLESCENTES,2
AMAZONAS,LETICIA,2021-09-28,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2021-09-29,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-02,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,1
AMAZONAS,LETICIA,2021-10-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-07,FEMENINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,1
AMAZONAS,LETICIA,2021-10-09,MASCULINO,ARTÍCULO 366. FABRICACIÓN. TRÁFICO Y PORTE DE ARMAS. MUNICIONES DE USO RESTRINGIDO. DE USO PRIVATIVO DE LAS FUERZAS ARMADAS O EXPLOSIVOS,ADOLESCENTES,5
AMAZONAS,LETICIA,2021-10-11,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-13,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-14,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-10-14,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-17,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-10-19,FEMENINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-10-19,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,2
AMAZONAS,LETICIA,2021-10-19,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2021-10-22,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,2
AMAZONAS,LETICIA,2021-10-23,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,3
AMAZONAS,LETICIA,2021-10-23,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-10-25,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
AMAZONAS,LETICIA,2021-10-25,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-10-28,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-02,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2021-11-04,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-04,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-07,FEMENINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADOLESCENTES,3
AMAZONAS,LETICIA,2021-11-07,FEMENINO,ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN),ADULTOS,1
AMAZONAS,LETICIA,2021-11-07,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-07,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,1
AMAZONAS,LETICIA,2021-11-07,MASCULINO,ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN),ADULTOS,1
AMAZONAS,LETICIA,2021-11-08,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-11,FEMENINO,ARTÍCULO 342. CONCIERTO PARA DELINQUIR (CIRCUNSTANCIAS DE AGRAVACIÓN),ADULTOS,1
AMAZONAS,LETICIA,2021-11-11,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-11-11,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-13,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-13,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-11-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-11-17,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-20,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES ,ADULTOS,3
AMAZONAS,LETICIA,2021-11-22,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-22,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-22,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2021-11-24,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,1
AMAZONAS,LETICIA,2021-11-25,FEMENINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,LETICIA,2021-11-25,MASCULINO,ARTÍCULO 291. USO DE DOCUMENTO FALSO,ADULTOS,1
AMAZONAS,LETICIA,2021-11-26,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
AMAZONAS,LETICIA,2021-12-01,MASCULINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,1
AMAZONAS,LETICIA,2021-12-01,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-12-06,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-12-09,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,3
AMAZONAS,LETICIA,2021-12-09,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
AMAZONAS,LETICIA,2021-12-16,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-12-17,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
AMAZONAS,LETICIA,2021-12-19,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,LETICIA,2021-12-20,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,LETICIA,2021-12-20,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADOLESCENTES,1
AMAZONAS,LETICIA,2021-12-21,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
AMAZONAS,LETICIA,2021-12-25,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-01-19,MASCULINO,ARTÍCULO 382. TRÁFICO DE SUSTANCIAS PARA PROCESAMIENTO DE NARCÓTICOS,ADULTOS,3
AMAZONAS,PUERTO NARIÑO,2021-02-12,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-03-23,MASCULINO,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-03-26,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-04-15,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-06-02,FEMENINO,OTROS,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-06-02,MASCULINO,OTROS,ADULTOS,3
AMAZONAS,PUERTO NARIÑO,2021-06-19,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-06-28,MASCULINO,OTROS,ADULTOS,1
AMAZONAS,PUERTO NARIÑO,2021-11-21,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2022-01-01,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2022-01-03,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
AMAZONAS,LETICIA,2022-01-05,MASCULINO,ARTÍCULO 239. HURTO MOTOCICLETAS,ADULTOS,1
